"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_auc"
"ENSG00000203697.12",1.09946558353952,1.59507961079193,0.470861652969182,3.38757594876032,0.000705131915002089,0.00418349508238946,0.65346687211094
"ENSG00000272645.3",1.35736996667449,0.879666325716267,0.318571046610334,2.76128774123107,0.00575739271151027,0.0214515520097854,0.575346687211094
"ENSG00000143786.8",1.65208645890249,0.750753460469802,0.312891495011976,2.39940513704621,0.0164217342285257,0.0470821118671988,0.579506933744222
"ENSG00000143815.15",19.3852985722003,0.62804001040776,0.136902904736987,4.58748491578268,4.48617830935033e-06,6.97074899082553e-05,0.742989214175655
"ENSG00000143742.14",65.0601525213006,0.285008317521619,0.0913418678707051,3.12023745699015,0.00180705304232452,0.00878104356981079,0.609861325115562
"ENSG00000143799.14",73.763561937834,-0.40768501637513,0.101820486249933,-4.00395864712732,6.22912579730479e-05,0.000595439837988441,0.712172573189522
"ENSG00000143772.10",44.9223598852548,-0.33820629001908,0.113611181086249,-2.97687504685238,0.00291202667366147,0.0127071137283008,0.702003081664099
"ENSG00000143801.18",1.25170570226029,1.684037703681,0.405465246960273,4.15334659704139,3.27647889037366e-05,0.000351865341705345,0.626502311248074
"ENSG00000143776.19",38.8609039241956,0.519181209646932,0.138996379431892,3.73521390822506,0.000187555694372863,0.00145272980931502,0.682280431432974
"ENSG00000234277.3",0.398347170700529,2.20731007974858,0.838767554492669,2.63161118706324,0.00849810552066348,0.0288358474263882,0.581201848998459
"ENSG00000232864.1",0.556615651339637,2.03399463524767,0.655936640805543,3.10090107597857,0.00192932733783341,0.00924988982954665,0.567950693374422
"ENSG00000181450.18",8.21101643605131,0.683019011497926,0.172180916486002,3.96686825368044,7.28232203389168e-05,0.00067708009762554,0.648690292758089
"ENSG00000230005.2",0.754027596586728,3.23184445767319,0.631660626252016,5.11642537678733,3.11380394965884e-07,8.00841011885735e-06,0.721417565485362
"ENSG00000286389.1",0.293055150242687,2.21378317182999,0.748547572904315,2.95743818023571,0.00310206945002129,0.0133868627485603,0.601540832049307
"ENSG00000162913.10",0.804850843640164,1.91239573991618,0.627261236696306,3.04880268066379,0.0022975533416102,0.0105999192229142,0.580585516178736
"ENSG00000154358.23",16.1713526041322,-0.709078756821966,0.187033038932938,-3.79119518598107,0.000149924069612018,0.00121564323028239,0.668104776579353
"ENSG00000287315.1",0.50121793253603,1.92564197065811,0.588662248835972,3.2712170254945,0.00107085697040121,0.00581322355360657,0.583975346687211
"ENSG00000162931.12",0.367220960631679,2.00331924514163,0.698804929036083,2.86677892771158,0.00414672566344982,0.016754563475377,0.587981510015408
"ENSG00000215811.6",0.940055665046568,1.80816583478405,0.592471863706807,3.05190161009712,0.0022739662439857,0.0105244801484945,0.542681047765794
"ENSG00000177800.2",0.288380003846926,2.19788133673974,0.81328077617418,2.70248775223604,0.00688227199674098,0.0244460243411576,0.598921417565485
"ENSG00000177788.6",1.14160815298368,1.18516985396721,0.383132892602886,3.09336493120058,0.00197900615292134,0.00943794883347662,0.58366718027735
"ENSG00000168118.12",73.7381515310746,-0.836940766973229,0.188516020415961,-4.43962674963388,9.0115029342225e-06,0.000124243901960934,0.732203389830508
"ENSG00000135776.5",11.0722119921281,1.22513580391508,0.191618851811362,6.39360789574692,1.62016577313726e-10,1.61905268214808e-08,0.773805855161787
"ENSG00000135801.10",9.85354656858657,0.410209362061983,0.131625222130945,3.11649511712803,0.00183014711324692,0.00886522948005748,0.646379044684129
"ENSG00000227043.3",0.599683474689079,2.67256273713144,0.543540157154639,4.91695544837377,8.79005459341226e-07,1.82651753464063e-05,0.669337442218798
"ENSG00000177614.11",1.35845196875833,2.17943750566879,0.526977533216929,4.13573135151405,3.53825938647349e-05,0.000374448207836736,0.654853620955316
"ENSG00000135773.13",0.622656916847458,2.19574271596496,0.803867723298084,2.73147266935452,0.00630519703678439,0.0228800421456021,0.598613251155624
"ENSG00000173409.14",4.34169186853422,0.624377382622278,0.203985359473525,3.06089311622051,0.00220677855893194,0.0102917485268892,0.630046224961479
"ENSG00000119283.16",0.62646130358114,1.88990353880362,0.63136763868295,2.99334876070939,0.00275934230374225,0.0122397274839631,0.569183359013868
"ENSG00000010072.16",5.55976429505382,0.501181649387983,0.166640697814581,3.00755851338094,0.002633554199869,0.011792665650927,0.633127889060092
"ENSG00000287856.1",0.385857712659065,2.6548985321087,0.792546337718216,3.3498338277006,0.000808600539993809,0.00467346122254259,0.640677966101695
"ENSG00000233461.6",6.37897143593006,0.752761113304806,0.232390365733896,3.23920964161988,0.00119861437709807,0.0063435072277249,0.653312788906009
"ENSG00000116918.15",15.3452745921013,0.304988859195462,0.122423585556794,2.49125899889587,0.0127291291239308,0.0388521868410766,0.595993836671803
"ENSG00000286071.1",2.08044329779693,3.76857122525036,0.443025571487911,8.50644176721793,1.79352621210632e-17,4.26891848048798e-14,0.775346687211094
"ENSG00000236497.2",0.305583528058989,2.26817902075827,0.88214628604264,2.57120508995561,0.0101345290119341,0.0328109606269889,0.587365177195686
"ENSG00000231940.1",1.5294396820035,-1.64849463258584,0.360086370287174,-4.57805340221886,4.6932289377345e-06,7.24517217262763e-05,0.750385208012327
"ENSG00000135750.15",0.330321328926845,1.98396952106818,0.699374241544859,2.83677808419961,0.00455712741552344,0.0179205552342522,0.537596302003082
"ENSG00000168275.16",12.2303792582263,0.354973457557999,0.144087015601114,2.46360476047818,0.0137547693120663,0.0411997906565062,0.6
"ENSG00000168264.11",61.2821631291445,0.402216617069907,0.110141313855171,3.65182330763549,0.000260385020885725,0.00188066223912553,0.665639445300462
"ENSG00000230628.1",0.285013062200469,2.15979630954861,0.783894809568061,2.75521190239631,0.00586541343685839,0.0217457171628188,0.603389830508475
"ENSG00000207181.1",3.472682170166,1.59045305724091,0.446862669745598,3.55915399723671,0.000372051337884658,0.00249115048698443,0.529121725731895
"ENSG00000284770.2",0.905818408371575,2.09548475470547,0.519326384689478,4.03500537712605,5.46010471389765e-05,0.000534931842340267,0.635130970724191
"ENSG00000186197.15",1.29895454357169,1.65459468479986,0.446108140150084,3.70895425544848,0.000208117019603243,0.00157893938199134,0.61386748844376
"ENSG00000077522.15",1.73586098901931,2.83094478215836,0.481593962968028,5.87828129055325,4.14548052504569e-09,2.24249940303195e-07,0.678274268104777
"ENSG00000198626.17",6.04737635098283,1.82990391641721,0.283633930861575,6.45163965699957,1.10646418138779e-10,1.18242633457531e-08,0.772727272727273
"ENSG00000237250.3",0.534365812537525,2.0918647970183,0.632318596783116,3.30824493801153,0.000938826596010728,0.00524213221086647,0.628659476117103
"ENSG00000287589.1",0.425404763044925,2.71472961048095,0.674762975904966,4.02323439106904,5.74043156064969e-05,0.000556239745081163,0.654853620955316
"ENSG00000133019.12",3.06407688539485,0.921423219061671,0.299097239720053,3.08068111870272,0.00206527703158483,0.00978094668137472,0.600616332819723
"ENSG00000233355.7",1.68481303167898,1.10139540869417,0.293563513923732,3.75181300282539,0.000175560393484068,0.00138033700366362,0.628967642526965
"ENSG00000155816.21",1.90148635261749,2.5993916560914,0.517826357097989,5.01981334179077,5.17217130132617e-07,1.18062588501588e-05,0.72326656394453
"ENSG00000228818.1",0.542960585884773,1.6810699073483,0.594356118930267,2.82838832445088,0.0046783020305783,0.0183016097993155,0.541140215716487
"ENSG00000223963.2",0.410717227575239,2.25327784940258,0.806113674458105,2.79523585915758,0.0051861863097471,0.0197964466169573,0.575038520801233
"ENSG00000287516.1",1.08115754634495,2.75473048658173,0.652056125227269,4.22468309092502,2.39277252045371e-05,0.00027226236475671,0.657318952234206
"ENSG00000287738.1",0.285885419601306,2.14414892357306,0.726408407600028,2.95171270202817,0.00316016810659095,0.0135857384325494,0.602465331278891
"ENSG00000162843.18",0.92407508267586,3.11595084871531,0.547888102092871,5.68720298326014,1.29136931215646e-08,5.63510522181341e-07,0.704776579352851
"ENSG00000174371.17",5.32348707077555,1.141782178389,0.210111764620749,5.43416586144004,5.50533547649879e-08,1.87927892367264e-06,0.755161787365177
"ENSG00000180287.17",0.932430392261838,2.84070035115481,0.527707923183075,5.38309209765135,7.32170519806987e-08,2.38725884801825e-06,0.693836671802773
"ENSG00000143702.16",30.1951374649723,0.31987399459652,0.0852701278179651,3.75130192462462,0.000175918702210843,0.00138240002671068,0.625885978428351
"ENSG00000117020.19",83.8261348378213,-0.254024905876642,0.093453522566528,-2.71819508671603,0.00656391237696421,0.023583965123326,0.650847457627119
"ENSG00000226828.2",0.365020210390025,2.25293083003577,0.750850741399794,3.00050423581614,0.00269533004878581,0.0119954328297314,0.615562403697997
"ENSG00000179456.10",19.3649408946142,-0.451755702730775,0.110972990869619,-4.07086174023675,4.68395445513109e-05,0.000470947049830807,0.699229583975347
"ENSG00000229960.1",0.375454847794759,2.08820083124729,0.758847484081033,2.75180569884357,0.00592676742000713,0.0218864068534029,0.598151001540832
"ENSG00000035687.10",33.9020395567861,0.539817706230289,0.136420665000404,3.95700831856149,7.58942888678387e-05,0.00069844086858972,0.624961479198767
"ENSG00000179397.18",0.925114057860434,1.23360214017181,0.392073740115156,3.14635236680091,0.00165320700088593,0.00818537551005965,0.480123266563944
"ENSG00000203667.10",18.5299993774869,0.398746004056032,0.114994659650918,3.46751758095966,0.000525289379369589,0.00329653080792296,0.639753466872111
"ENSG00000162851.8",6.80397802245843,-0.518947464675186,0.154675217834184,-3.35507828559525,0.000793425275986371,0.00459589835749451,0.678890600924499
"ENSG00000260698.1",0.402682887798772,2.08762865525145,0.578537981524696,3.60845566223612,0.000308025142374477,0.00214088512812544,0.602619414483821
"ENSG00000143653.10",8.75507512645113,-0.402468410063948,0.150021344714003,-2.68274098483254,0.00730215210072548,0.0255971276343814,0.691217257318952
"ENSG00000260855.1",0.399003130716602,1.57454790848187,0.640505508324285,2.45828941050213,0.0139600623591349,0.0416764370224482,0.526348228043143
"ENSG00000214144.3",0.407552672763674,1.75686030612838,0.715330273406764,2.45601279778267,0.0140488154211094,0.041855494464666,0.565331278890601
"ENSG00000177535.9",0.532020165057095,2.86183883268886,0.796052220727542,3.59503906675032,0.000324342902480881,0.00223119965127547,0.626194144838213
"ENSG00000196242.10",0.537438228104753,2.10889667268791,0.521913073123542,4.04070482478357,5.32907983948969e-05,0.000524139625685646,0.618798151001541
"ENSG00000235749.3",0.291475167064149,2.01565788293964,0.795970908557588,2.53232607029859,0.0113308568134222,0.0356268155505008,0.571032357473035
"ENSG00000228336.2",0.42267689525896,2.23297454042873,0.791416244182417,2.82149192266774,0.00478008412541971,0.0185933980941523,0.603081664098613
"ENSG00000228198.3",0.845507354443664,3.03656104263604,0.740343196737965,4.10155865011722,4.10376457522112e-05,0.000421021802932756,0.609553158705701
"ENSG00000188558.7",0.520187766320807,2.25619494721691,0.845329044364394,2.6690138736607,0.00760743078530173,0.0264803309227008,0.600462249614792
"ENSG00000279301.5",0.398344248005868,2.10574639538633,0.875471975410094,2.40526990529873,0.0161605252034794,0.0465217010310607,0.546995377503852
"ENSG00000229663.1",0.680002815593187,2.67405875614209,0.831216855608581,3.21704106226799,0.00129520060092478,0.0067377194781269,0.640369799691834
"ENSG00000235779.8",0.519476489879919,2.47727302825042,0.791419242635503,3.13016527119161,0.00174707980133849,0.00853874246007922,0.571956856702619
"ENSG00000233684.2",0.368774986026648,1.98089869938463,0.659704614149553,3.00270553956678,0.0026759120697487,0.0119349883289055,0.586902927580894
"ENSG00000233296.2",0.462235549129956,2.04887707845328,0.783087309230766,2.61640950415339,0.00888599156144409,0.0298541038190336,0.548690292758089
"ENSG00000237667.7",0.699028144846221,2.41980308234035,0.704950137063834,3.43258757622063,0.000597850765088984,0.003668368580164,0.626810477657935
"ENSG00000130508.11",3.37494304614416,0.747053843020703,0.287820777044148,2.59555217205919,0.00944390642371114,0.0311332608896506,0.59306625577812
"ENSG00000186487.20",3.23666581257945,2.47560346401533,0.395410455928233,6.26084471692538,3.82897659676158e-10,3.30858961242283e-08,0.740523882896764
"ENSG00000232057.1",0.400900393813556,2.25352309749973,0.864399852045712,2.60703781029865,0.00913292747703766,0.0304204504220734,0.58828967642527
"ENSG00000225619.1",0.469203884153909,2.52974964685791,0.872813542416001,2.89838496301903,0.00375089880887344,0.0155487702048646,0.588906009244992
"ENSG00000234929.2",0.377290781484709,2.48094467684277,0.862373124794075,2.87688079035996,0.00401627289943174,0.0163626507631374,0.62095531587057
"ENSG00000287583.1",0.475628638794924,1.66650117957161,0.637765191753327,2.6130325096453,0.00897427652835599,0.0300664050450405,0.575192604006163
"ENSG00000237720.2",0.733393639961593,2.69072647976566,0.516051710571042,5.21406367743304,1.84748002247695e-07,5.15679338470058e-06,0.65808936825886
"ENSG00000171853.16",19.5799822769039,-0.37122350042757,0.0995382242213037,-3.72945673214169,0.000191893052358379,0.00147942988717523,0.734668721109399
"ENSG00000287126.1",1.38991960677592,1.17236788281762,0.319652591386101,3.66763140487587,0.000244807746236549,0.00179087913159132,0.647765793528505
"ENSG00000171863.15",217.304685862431,-0.415975657660815,0.0926676253849252,-4.48889950436223,7.15920591238879e-06,0.000102979714152781,0.743605546995378
"ENSG00000118004.18",0.504484999015844,2.16921199375234,0.599332289068841,3.61938115685801,0.000295308395355067,0.00207230351304914,0.604006163328197
"ENSG00000188765.7",3.16925308630813,-1.11867140042091,0.294133177139497,-3.80328193949493,0.00014279168691507,0.00116793875251808,0.665639445300462
"ENSG00000151360.10",0.469410732395136,2.40195891248181,0.846327726023854,2.83809550204209,0.00453836014731684,0.0178708595844562,0.584899845916795
"ENSG00000214866.9",0.384039343705981,2.07992561681202,0.732687766243966,2.83876121949532,0.00452890332580522,0.0178524159705258,0.596610169491525
"ENSG00000232044.7",20.7650687120768,0.972220159785268,0.384854043625687,2.52620487140018,0.0115302220330561,0.0360803481856668,0.638674884437596
"ENSG00000234275.4",0.45742088035786,2.73724640673118,0.788735709245985,3.4704228230619,0.000519639651370834,0.00326577180801516,0.657935285053929
"ENSG00000236172.7",1.4864663709558,3.20800416656316,0.554171719782685,5.78882691419396,7.08796885715529e-09,3.46873272183252e-07,0.713405238828968
"ENSG00000228203.7",1.56285527517136,1.45277515020964,0.350590795502368,4.14379147669273,3.41610391385447e-05,0.000363431258319942,0.628967642526965
"ENSG00000151692.15",12.523565750969,0.423861508930807,0.155071421445347,2.73333090636685,0.00626973072483028,0.022786519966339,0.644067796610169
"ENSG00000223884.7",0.339925012011801,2.34001852193804,0.675799846929213,3.46259108014144,0.00053500080665651,0.0033491464423073,0.615100154083205
"ENSG00000229727.7",1.41052022014931,1.81053622031897,0.440232725677753,4.11267975939679,3.91092727230553e-05,0.000405328149069422,0.649152542372881
"ENSG00000287119.1",0.495748723250239,1.97263428177172,0.711445476418751,2.77271322561709,0.00555910865602993,0.0208611986286621,0.579352850539291
"ENSG00000236008.3",2.04909807550573,1.85118166976444,0.362888762901321,5.10123723579675,3.37440268324421e-07,8.50323494251202e-06,0.663020030816641
"ENSG00000115738.10",27.1674803317244,0.29377780953136,0.115115969539281,2.55201611650515,0.0107101564418687,0.0342022872405052,0.591679506933744
"ENSG00000261104.1",0.405780756791644,2.14991282869701,0.768078529923944,2.79907944948011,0.00512485260252458,0.0196297970838712,0.575963020030817
"ENSG00000119185.13",14.4716776903901,0.333475007392371,0.113815513339865,2.92996093069123,0.0033900462384098,0.014369142077715,0.643143297380586
"ENSG00000171848.16",45.3887312141363,1.07862254565296,0.179300463105121,6.01572649045853,1.79081719680802e-09,1.14358965480067e-07,0.76055469953775
"ENSG00000285872.1",0.493010605267246,1.57145834212866,0.644536514226399,2.43812151436415,0.0147638102099788,0.0435103645787555,0.54191063174114
"ENSG00000143882.12",0.951751149219109,1.32726466894918,0.382200748383898,3.47268987452642,0.000515270387149793,0.00324454287550646,0.570570107858243
"ENSG00000145063.15",0.463516654231197,1.99692287064358,0.653655794707832,3.05500675862004,0.00225055450435833,0.0104382671449264,0.555007704160246
"ENSG00000150873.12",0.32638398230949,1.94170472742766,0.763282623895898,2.54388697795443,0.010962654981099,0.0347655320633642,0.583513097072419
"ENSG00000285569.2",1.18925618528283,1.95191408403433,0.509456760649624,3.83136359118169,0.000127435020726959,0.00106870714691647,0.647303543913713
"ENSG00000196208.14",1.17404212169259,2.36288948823394,0.470012724632694,5.02728833582216,4.97464089503341e-07,1.14351227316738e-05,0.658859784283513
"ENSG00000239899.3",32.862053098985,-0.720976590324112,0.221180677561379,-3.25967258204114,0.00111540896554617,0.00599787174695622,0.7442218798151
"ENSG00000224184.6",1.28391720568751,2.20931683304453,0.524423001390166,4.21285265365548,2.52165571550523e-05,0.000283965548143475,0.661016949152542
"ENSG00000286427.1",0.384955146339444,1.75946589688829,0.706799135614252,2.48934358890975,0.0127979217215196,0.039016672858969,0.569953775038521
"ENSG00000225649.6",0.642002195292291,2.08123301454324,0.655104926833818,3.17694605748429,0.001488347162235,0.00753439779614011,0.601848998459168
"ENSG00000230448.5",0.691953065273397,2.70066185281723,0.655232211760388,4.12168663924728,3.76108578352315e-05,0.000393890991936813,0.621879815100154
"ENSG00000162981.14",3.04790386872294,1.11016552272469,0.460904602297101,2.40866660300577,0.0160109167098572,0.0461925973881521,0.599383667180277
"ENSG00000287291.1",0.571351519666587,1.37342974641645,0.509151255276248,2.69748867784146,0.00698646605127236,0.0247088550796181,0.590138674884438
"ENSG00000079785.16",29.3521787267514,0.244878890082579,0.0942111947954176,2.59925469169923,0.0093426426750097,0.0308976043759898,0.615408320493066
"ENSG00000236289.4",0.291407307929951,2.14766293965574,0.711443298307013,3.01874083959527,0.00253827561734018,0.0114719717267738,0.596918335901387
"ENSG00000228876.4",0.474475041802798,2.42228277829618,0.674429619985605,3.59160200933624,0.000328651486203797,0.00225523014861587,0.640986132511556
"ENSG00000163032.12",0.293624817553091,1.93108203379436,0.75917991438424,2.54364215544432,0.0109703407703746,0.0347856923882703,0.58382126348228
"ENSG00000178295.15",7.74484894073331,0.751320308511655,0.158672556679021,4.7350362547665,2.19015944881079e-06,3.817759965963e-05,0.732819722650231
"ENSG00000151379.4",0.436959741971018,2.4412304597678,1.02727455162213,2.37641481132083,0.0174817975905678,0.0492371368885806,0.578428351309707
"ENSG00000170745.12",1.17323473206539,2.27461388854357,0.530934825983006,4.28416780596791,1.83424439418923e-05,0.000220496725108643,0.651926040061633
"ENSG00000236204.6",0.272070424736687,1.74666835310944,0.684671952836141,2.55110253293443,0.0107382729308558,0.0342539341968271,0.54884437596302
"ENSG00000237992.3",0.561178730782367,2.54007820576812,0.670689928894436,3.7872615889062,0.000152316718194794,0.00122857557479239,0.655007704160247
"ENSG00000227210.2",0.468691662090336,2.08597694799635,0.732849557800861,2.84639176730347,0.00442177577563624,0.0175224660750277,0.542064714946071
"ENSG00000055917.16",89.1156706854882,0.222523374728273,0.0552663141127469,4.02638349057097,5.66412847129048e-05,0.000550475915498616,0.703852080123266
"ENSG00000084674.15",20.5183418018963,-1.24085411045486,0.452475686193873,-2.74236638192134,0.00609982614558144,0.0223114903804992,0.535130970724191
"ENSG00000218819.6",0.467369816510136,1.90463342434254,0.693669918527649,2.7457344962936,0.00603756026198688,0.0221518221383605,0.591217257318952
"ENSG00000233005.2",0.45072083891794,2.94085612746339,0.658008790905993,4.46932650157182,7.84662767868047e-06,0.000110988874059002,0.664406779661017
"ENSG00000231204.7",0.793348543084388,3.06895230888872,0.678131024414413,4.52560375266543,6.02233265708947e-06,8.87819333490521e-05,0.647765793528505
"ENSG00000235537.3",0.39503367473062,2.3841442567153,0.947951992549878,2.51504746596105,0.0119016359040563,0.0369817981533352,0.603081664098613
"ENSG00000228999.4",0.80415076826408,2.64954892584561,0.556884199357932,4.75780948516846,1.95705070087401e-06,3.49519109483514e-05,0.657010785824345
"ENSG00000232451.2",0.44886702865093,2.36175968811735,0.824543725542218,2.86432315831918,0.00417901427093736,0.0168538126373509,0.590138674884437
"ENSG00000283031.2",0.461727359939493,2.15072024634054,0.656994731238771,3.2735730502516,0.00106196936811838,0.00578055758754164,0.583975346687211
"ENSG00000115128.7",24.8406022531757,0.475932990923832,0.105133485475752,4.52694009686953,5.98438948509345e-06,8.83793592387053e-05,0.68597842835131
"ENSG00000115129.14",4.25456801942805,0.971691666012563,0.209534527592977,4.63738209246395,3.52849771434485e-06,5.69563052755714e-05,0.693220338983051
"ENSG00000224165.6",1.08789008761608,1.02144527290523,0.366954081768649,2.78357790157846,0.00537629499817439,0.0203354746665995,0.43482280431433
"ENSG00000286645.1",0.479720993116812,2.41048538660259,0.759473945059763,3.17388819232358,0.00150411618639041,0.00760246524943507,0.60924499229584
"ENSG00000084710.14",2.96767977603211,1.01109557146305,0.266848452305507,3.78902542895574,0.000151239433920595,0.00122270660247698,0.649460708782743
"ENSG00000138029.14",27.6761209902523,0.192184212575024,0.0811386831692622,2.36858924828877,0.0178560717155117,0.0499740961684156,0.619722650231125
"ENSG00000286707.1",0.777696663722852,1.36988577186808,0.479611444877954,2.85624078928448,0.00428689885769197,0.0171665217305339,0.53251155624037
"ENSG00000173567.15",0.63357979927626,1.55452311245619,0.478028980368261,3.25194324255952,0.00114618907404222,0.00612439231358641,0.586748844375963
"ENSG00000157856.12",1.17859627909713,2.11395382425134,0.475492843821275,4.44581627614552,8.75587564396516e-06,0.000121294357730315,0.640369799691834
"ENSG00000115155.19",2.91841044161467,1.52809825960052,0.513701677074176,2.97468030142303,0.0029329403890465,0.0127855886223802,0.656086286594761
"ENSG00000171303.7",0.640173111569019,2.30373212091746,0.590226043765756,3.90313532459395,9.49545763958336e-05,0.000840466774575969,0.605546995377504
"ENSG00000157851.17",1.70609848331202,2.28144357201166,0.448996147516785,5.08120968215295,3.75038856566236e-07,9.21996933579078e-06,0.687519260400616
"ENSG00000205500.8",0.448373124375935,2.22779354168497,0.687591899382554,3.23999387381599,0.00119532267672702,0.00633136522801272,0.590446841294299
"ENSG00000138028.16",0.530180638254497,2.07030542364727,0.709576184394095,2.91766475422945,0.00352663286895723,0.0148114054820402,0.589060092449923
"ENSG00000143994.14",0.542536133205972,1.60783707387229,0.667282471947809,2.40952990894394,0.0159730867746188,0.0461190293265404,0.539137134052388
"ENSG00000163792.6",0.523464808911142,1.99587747562155,0.63439759068096,3.14609876352018,0.00165464120802026,0.00818783143231645,0.617873651771957
"ENSG00000115194.11",0.321956964965373,2.14722370236568,0.754953114270927,2.84418152833146,0.00445256725348081,0.0176018595546783,0.570107858243451
"ENSG00000138100.14",0.311627257349405,1.99963389470814,0.802820714361118,2.49076021450125,0.0127470115455598,0.0388976988678144,0.565331278890601
"ENSG00000115204.15",6.69431052401231,0.480191721143344,0.135446680807101,3.54524539310946,0.000392247728046843,0.00260259250271729,0.634514637904468
"ENSG00000115226.10",0.872796235711271,1.12675002722151,0.387283321376578,2.909368839372,0.00362159313439232,0.0151494729900399,0.482126348228043
"ENSG00000221843.4",1.86054516449892,3.04947311013762,0.457469154619814,6.66596442479695,2.62932949205761e-11,3.64238649529377e-09,0.707241910631741
"ENSG00000198522.14",8.42903432173057,0.595359656158924,0.128637032787268,4.62821353430543,3.68833608584316e-06,5.92078573878269e-05,0.694298921417565
"ENSG00000243147.8",11.0825926148868,0.321710124679542,0.130832739279316,2.45894205419578,0.0139347106940344,0.0416244832163387,0.580585516178737
"ENSG00000226833.6",1.2576764288765,2.20633431850313,0.506662907221308,4.35463951881406,1.33286069189882e-05,0.000170278733815362,0.66964560862866
"ENSG00000179270.7",0.496084381136066,2.34710894858002,0.731682776075092,3.20782315140782,0.00133743712411429,0.00690393903461365,0.60231124807396
"ENSG00000171094.18",0.909080534786345,1.89298244076165,0.559069577243112,3.38595144113606,0.000709319338736603,0.00420262478542696,0.606471494607088
"ENSG00000233862.7",0.26857894946369,2.00543107126229,0.787759924446567,2.54573888443384,0.0109046723257949,0.0346235909330538,0.535593220338983
"ENSG00000119801.13",199.995453776275,-0.622325981991069,0.143722959302518,-4.33003874266986,1.49083110438932e-05,0.000186492785356527,0.708166409861325
"ENSG00000213626.13",72.9320822846649,-0.90824636814174,0.132968458893751,-6.83053993178546,8.45956269661156e-12,1.41075331543111e-09,0.814483821263482
"ENSG00000235997.3",0.518335923257083,1.99222131038962,0.564553751875494,3.52884256595815,0.000417381353590896,0.00273675897814096,0.594453004622496
"ENSG00000158089.15",3.55387217855495,0.870273451482307,0.256338051659406,3.39502249411894,0.000686229622747839,0.00409267972272982,0.643143297380586
"ENSG00000214711.10",1.13161457201985,1.42730119586817,0.43911009057082,3.25044043969191,0.00115226401685651,0.00615308514977303,0.587365177195686
"ENSG00000158125.10",1.3958629649803,2.23016079640586,0.511478031016965,4.36022792996927,1.29927036270225e-05,0.000167326594374177,0.682588597842835
"ENSG00000162959.14",1.92341790100575,0.643950149303523,0.265086922135446,2.42920376499938,0.0151320251771662,0.0443007826346844,0.624036979969183
"ENSG00000230876.8",0.736517993141832,2.28614983746117,0.534283146357012,4.27891063577279,1.87810242817402e-05,0.000225103689042938,0.617565485362095
"ENSG00000236854.2",0.236356223480887,1.84823198887793,0.662670848184761,2.78906487880183,0.00528604744607795,0.0200549672896409,0.579661016949153
"ENSG00000285577.1",0.891845196919104,1.93774652143675,0.545529968971711,3.55204412525544,0.00038225075266216,0.00254918217172712,0.625885978428351
"ENSG00000226994.9",0.369833974915708,2.29158389830467,0.909773137640456,2.51885201210493,0.0117738129858127,0.0366961354339036,0.581664098613251
"ENSG00000205221.12",0.626059604426912,1.53000757637473,0.473823598332941,3.2290657995038,0.001241953160235,0.00651509069149928,0.526348228043143
"ENSG00000115808.12",60.5006632397754,0.315546029994889,0.0888555554207268,3.5512245520361,0.000383443118550962,0.00255518140236734,0.66502311248074
"ENSG00000218739.10",19.950448069237,0.650002257818912,0.156429324201831,4.15524557902108,3.24938342175927e-05,0.000349528992393185,0.663174114021572
"ENSG00000115816.15",25.496518661606,0.244831048506497,0.103321068680891,2.36961397740342,0.0178066657487561,0.0498838136779297,0.602773497688752
"ENSG00000272054.1",0.612958834004786,1.31530156938239,0.480415248722426,2.73784309070162,0.0061843574867027,0.0225534951384508,0.568875192604006
"ENSG00000003509.16",3.69684718787637,0.525103391707207,0.201007415712541,2.61235830452222,0.00899199582965154,0.0300993876882863,0.624653312788906
"ENSG00000115828.17",6.04908978595022,0.771646657687308,0.243308174781136,3.17147855135336,0.001516650675731,0.00765252418423375,0.659476117103236
"ENSG00000236213.2",0.619265876794028,1.17830574324441,0.415861244720244,2.83341080277167,0.00460541588091578,0.01807239187562,0.513713405238829
"ENSG00000163171.8",66.1248676815829,0.404684526261798,0.106462432034672,3.80119558164895,0.000143999578634422,0.00117524843136111,0.68597842835131
"ENSG00000235848.4",0.529880465013111,2.37913115676841,0.741045518272131,3.21050609997041,0.00132501456233656,0.00685603384804263,0.608474576271187
"ENSG00000232973.13",2.2645431495651,1.08690228417107,0.314415238045759,3.4569007880365,0.000546425982700125,0.00340556625581017,0.591833590138675
"ENSG00000231367.6",1.0084002303564,2.90794436331448,0.550268984592859,5.28458707420344,1.25988613048791e-07,3.75934260915254e-06,0.722033898305085
"ENSG00000213553.4",12.3401150757863,-0.687566351033801,0.219035551981758,-3.1390627905513,0.00169489125815097,0.00834285446905595,0.639137134052388
"ENSG00000214694.12",0.925233427527999,1.43706335585002,0.449327874634544,3.19825107004287,0.00138263845720952,0.00708529603269125,0.51633281972265
"ENSG00000115904.14",53.7343211030999,0.204376467078024,0.0779229337278938,2.62280252167744,0.00872098050820427,0.029416736880418,0.636671802773498
"ENSG00000227028.6",1.26537440544466,3.22245139736035,0.469986825545903,6.85647176092092,7.05820250154543e-12,1.22382687347988e-09,0.709861325115562
"ENSG00000237442.3",0.599034920713854,1.80756245968913,0.641598863969145,2.81727814869706,0.00484325616261888,0.0187666320629995,0.558859784283513
